Date,NO3N,Student_Flag
8/19/2016 16:59,0.077,0
8/19/2016 17:29,0.066,0
8/19/2016 17:59,0.03,0
8/19/2016 18:29,0.03,0
8/19/2016 18:59,0.03,0
8/19/2016 19:29,0.03,0
8/19/2016 19:59,0.03,0
8/19/2016 20:29,0.03,0
8/19/2016 20:59,0.03,0
8/19/2016 21:29,0.03,0
8/19/2016 21:59,0.03,0
8/19/2016 22:29,0.03,0
8/19/2016 22:59,0.03,0
8/19/2016 23:29,0.03,0
8/19/2016 23:59,0.03,0
8/20/2016 0:29,0.03,0
8/20/2016 0:59,0.03,0
8/20/2016 1:29,0.03,0
8/20/2016 1:59,0.03,0
8/20/2016 2:29,0.03,0
8/20/2016 2:59,0.03,0
8/20/2016 3:29,0.03,0
8/20/2016 3:59,0.03,0
8/20/2016 4:29,0.03,0
8/20/2016 4:59,0.03,0
8/20/2016 5:29,0.03,0
8/20/2016 5:59,0.03,0
8/20/2016 6:29,0.03,0
8/20/2016 6:59,0.03,0
8/20/2016 7:29,0.03,0
8/20/2016 7:59,0.03,0
8/20/2016 8:29,0.03,0
8/20/2016 8:59,0.03,0
8/20/2016 9:29,0.03,0
8/20/2016 9:59,0.03,0
8/20/2016 10:29,0.03,0
8/20/2016 10:59,0.03,0
8/20/2016 11:29,0.03,0
8/20/2016 11:59,0.03,0
8/20/2016 12:29,0.03,0
8/20/2016 12:59,0.03,0
8/20/2016 13:29,0.03,0
8/20/2016 13:59,0.03,0
8/20/2016 14:29,0.03,0
8/20/2016 14:59,0.03,0
8/20/2016 15:29,0.134,0
8/20/2016 15:59,0.07,0
8/20/2016 16:29,0.412,1
8/20/2016 16:59,0.269,0
8/20/2016 17:29,0.299,0
8/20/2016 17:59,0.307,0
8/20/2016 18:29,0.321,0
8/20/2016 18:59,0.369,0
8/20/2016 19:29,0.512,1
8/20/2016 19:59,0.208,0
8/20/2016 20:29,0.185,0
8/20/2016 20:59,0.127,0
8/20/2016 21:29,0.092,0
8/20/2016 21:59,0.121,0
8/20/2016 22:29,0.096,0
8/20/2016 22:59,0.15,0
8/20/2016 23:29,0.145,0
8/20/2016 23:59,0.138,0
8/21/2016 0:29,0.196,0
8/21/2016 0:59,0.202,0
8/21/2016 1:29,0.107,0
8/21/2016 1:59,0.175,0
8/21/2016 2:29,0.101,0
8/21/2016 2:59,0.132,0
8/21/2016 3:29,0.088,0
8/21/2016 3:59,0.098,0
8/21/2016 4:29,0.107,0
8/21/2016 4:59,0.121,0
8/21/2016 5:29,0.078,0
8/21/2016 5:59,0.069,0
8/21/2016 6:29,0.109,0
8/21/2016 6:59,0.151,0
8/21/2016 7:29,0.137,0
8/21/2016 7:59,0.078,0
8/21/2016 8:29,0.148,0
8/21/2016 8:59,0.118,0
8/21/2016 9:29,0.095,0
8/21/2016 9:59,0.096,0
8/21/2016 10:29,0.08,0
8/21/2016 10:59,0.113,0
8/21/2016 11:29,0.065,0
8/21/2016 11:59,0.144,0
8/21/2016 12:29,0.251,0
8/21/2016 12:59,0.223,0
8/21/2016 13:29,0.175,0
8/21/2016 13:59,0.129,0
8/21/2016 14:29,0.093,0
8/21/2016 14:59,0.094,0
8/21/2016 15:29,0.128,0
8/21/2016 15:59,0.097,0
8/21/2016 16:29,0.072,0
8/21/2016 16:59,0.084,0
8/21/2016 17:29,0.107,0
8/21/2016 17:59,0.129,0
8/21/2016 18:29,0.077,0
8/21/2016 18:59,0.03,0
8/21/2016 19:29,0.064,0
8/21/2016 19:59,0.03,0
8/21/2016 20:29,0.03,0
8/21/2016 20:59,0.03,0
8/21/2016 21:29,0.03,0
8/21/2016 21:59,0.03,0
8/21/2016 22:29,0.03,0
8/21/2016 22:59,0.03,0
8/21/2016 23:29,0.03,0
8/21/2016 23:59,0.03,0
8/22/2016 0:29,0.03,0
8/22/2016 0:59,0.03,0
8/22/2016 1:29,0.03,0
8/22/2016 1:59,0.03,0
8/22/2016 2:29,0.03,0
8/22/2016 2:59,0.03,0
8/22/2016 3:29,0.03,0
8/22/2016 3:59,0.03,0
8/22/2016 4:29,0.03,0
8/22/2016 4:59,0.03,0
8/22/2016 5:29,0.03,0
8/22/2016 5:59,0.03,0
8/22/2016 6:29,0.03,0
8/22/2016 6:59,0.03,0
8/22/2016 7:29,0.03,0
8/22/2016 7:59,0.03,0
8/22/2016 8:29,0.03,0
8/22/2016 8:59,0.03,0
8/22/2016 9:29,0.161,0
8/22/2016 9:59,0.142,0
8/22/2016 10:29,0.16,0
8/22/2016 10:59,0.124,0
8/22/2016 11:29,0.082,0
8/22/2016 11:59,0.126,0
8/22/2016 12:29,0.167,0
8/22/2016 12:59,0.135,0
8/22/2016 13:29,0.13,0
8/22/2016 13:59,0.03,0
8/22/2016 14:29,0.133,0
8/22/2016 14:59,0.103,0
8/22/2016 15:29,0.081,0
8/22/2016 15:59,0.03,0
8/22/2016 16:29,0.03,0
8/22/2016 16:59,0.03,0
8/22/2016 17:29,0.03,0
8/22/2016 17:59,0.03,0
8/22/2016 18:29,0.03,0
8/22/2016 18:59,0.069,0
8/22/2016 19:29,0.132,0
8/22/2016 19:59,0.095,0
8/22/2016 20:29,0.115,0
8/22/2016 20:59,0.03,0
8/22/2016 21:29,0.03,0
8/22/2016 21:59,0.066,0
8/22/2016 22:29,0.03,0
8/22/2016 22:59,0.03,0
8/22/2016 23:29,0.03,0
8/22/2016 23:59,0.03,0
8/23/2016 0:29,0.03,0
8/23/2016 0:59,0.03,0
8/23/2016 1:29,0.03,0
8/23/2016 1:59,0.03,0
8/23/2016 2:29,0.03,0
8/23/2016 2:59,0.03,0
8/23/2016 3:29,0.03,0
8/23/2016 3:59,0.03,0
8/23/2016 4:29,0.03,0
8/23/2016 4:59,0.03,0
8/23/2016 5:29,0.03,0
8/23/2016 5:59,0.03,0
8/23/2016 6:29,0.03,0
8/23/2016 6:59,0.03,0
8/23/2016 7:29,0.03,0
8/23/2016 7:59,0.03,0
8/23/2016 8:29,0.03,0
8/23/2016 8:59,0.03,0
8/23/2016 9:29,0.03,0
8/23/2016 9:59,0.068,0
8/23/2016 10:29,0.03,0
8/23/2016 10:59,0.03,0
8/23/2016 11:29,0.108,0
8/23/2016 11:59,0.066,0
8/23/2016 12:29,0.03,0
8/23/2016 12:59,0.03,0
8/23/2016 13:29,0.03,0
8/23/2016 13:59,0.03,0
8/23/2016 14:29,0.126,0
8/23/2016 14:59,0.083,0
8/23/2016 15:29,0.03,0
8/23/2016 15:59,0.088,0
8/23/2016 16:29,0.11,0
8/23/2016 16:59,0.079,0
8/23/2016 17:29,0.075,0
8/23/2016 17:59,0.03,0
8/23/2016 18:29,0.076,0
8/23/2016 18:59,0.073,0
8/23/2016 19:29,0.154,0
8/23/2016 19:59,0.03,0
8/23/2016 20:29,0.03,0
8/23/2016 20:59,0.074,0
8/23/2016 21:29,0.03,0
8/23/2016 21:59,0.03,0
8/23/2016 22:29,0.03,0
8/23/2016 22:59,0.03,0
8/23/2016 23:29,0.03,0
8/23/2016 23:59,0.03,0
8/24/2016 0:29,0.03,0
8/24/2016 0:59,0.03,0
8/24/2016 1:29,0.07,0
8/24/2016 1:59,0.03,0
8/24/2016 2:29,0.03,0
8/24/2016 2:59,0.03,0
8/24/2016 3:29,0.03,0
8/24/2016 3:59,0.03,0
8/24/2016 4:29,0.03,0
8/24/2016 4:59,0.03,0
8/24/2016 5:29,0.03,0
8/24/2016 5:59,0.03,0
8/24/2016 6:29,0.03,0
8/24/2016 6:59,0.03,0
8/24/2016 7:29,0.03,0
8/24/2016 7:59,0.03,0
8/24/2016 8:29,0.03,0
8/24/2016 8:59,0.03,0
8/24/2016 9:29,0.03,0
8/24/2016 9:59,0.03,0
8/24/2016 10:29,0.03,0
8/24/2016 10:59,0.03,0
8/24/2016 11:29,0.062,0
8/24/2016 11:59,0.071,0
8/24/2016 12:29,0.03,0
8/24/2016 12:59,0.03,0
8/24/2016 13:29,0.03,0
8/24/2016 13:59,0.03,0
8/24/2016 14:29,0.03,0
8/24/2016 14:59,0.03,0
8/24/2016 15:29,0.03,0
8/24/2016 15:59,0.03,0
8/24/2016 16:29,0.03,0
8/24/2016 16:59,0.03,0
8/24/2016 17:29,0.03,0
8/24/2016 17:59,0.03,0
8/24/2016 18:29,0.03,0
8/24/2016 18:59,0.03,0
8/24/2016 19:29,0.03,0
8/24/2016 19:59,0.03,0
8/24/2016 20:29,0.03,0
8/24/2016 20:59,0.03,0
8/24/2016 21:29,0.03,0
8/24/2016 21:59,0.03,0
8/24/2016 22:29,0.03,0
8/24/2016 22:59,0.03,0
8/24/2016 23:29,0.03,0
8/24/2016 23:59,0.03,0
8/25/2016 0:29,0.03,0
8/25/2016 0:59,0.03,0
8/25/2016 1:29,0.073,0
8/25/2016 1:59,0.03,0
8/25/2016 2:29,0.03,0
8/25/2016 2:59,0.03,0
8/25/2016 3:29,0.03,0
8/25/2016 3:59,0.03,0
8/25/2016 4:29,0.03,0
8/25/2016 4:59,0.03,0
8/25/2016 5:29,0.03,0
8/25/2016 5:59,0.03,0
8/25/2016 6:29,0.03,0
8/25/2016 6:59,0.03,0
8/25/2016 7:29,0.03,0
8/25/2016 7:59,0.03,0
8/25/2016 8:29,0.03,0
8/25/2016 8:59,0.03,0
8/25/2016 9:29,0.085,0
8/25/2016 9:59,0.03,0
8/25/2016 10:29,0.091,0
8/25/2016 10:59,0.081,0
8/25/2016 11:29,0.09,0
8/25/2016 11:59,0.03,0
8/25/2016 12:29,0.03,0
8/25/2016 12:59,0.03,0
8/25/2016 13:29,0.03,0
8/25/2016 13:59,0.03,0
8/25/2016 14:29,0.03,0
8/25/2016 14:59,0.03,0
8/25/2016 15:29,0.03,0
8/25/2016 15:59,0.03,0
8/25/2016 16:29,0.03,0
8/25/2016 16:59,0.03,0
8/25/2016 17:29,0.03,0
8/25/2016 17:59,0.19,0
8/25/2016 18:29,0.03,0
8/25/2016 18:59,0.12,0
8/25/2016 19:29,0.072,0
8/25/2016 19:59,0.03,0
8/25/2016 20:29,0.03,0
8/25/2016 20:59,0.074,0
8/25/2016 21:29,0.068,0
8/25/2016 21:59,0.03,0
8/25/2016 22:29,0.03,0
8/25/2016 22:59,0.03,0
8/25/2016 23:29,0.03,0
8/25/2016 23:59,0.03,0
8/26/2016 0:29,0.03,0
8/26/2016 0:59,0.03,0
8/26/2016 1:29,0.03,0
8/26/2016 1:59,0.03,0
8/26/2016 2:29,0.03,0
8/26/2016 2:59,0.03,0
8/26/2016 3:29,0.03,0
8/26/2016 3:59,0.03,0
8/26/2016 4:29,0.03,0
8/26/2016 4:59,0.03,0
8/26/2016 5:29,0.03,0
8/26/2016 5:59,0.03,0
8/26/2016 6:29,0.03,0
8/26/2016 6:59,0.062,0
8/26/2016 7:29,0.03,0
8/26/2016 7:59,0.03,0
8/26/2016 8:29,0.03,0
8/26/2016 8:59,0.115,0
8/26/2016 9:29,0.03,0
8/26/2016 9:59,0.073,0
8/26/2016 10:29,0.095,0
8/26/2016 10:59,0.03,0
8/26/2016 11:29,0.03,0
8/26/2016 11:59,0.03,0
8/26/2016 12:29,0.03,0
8/26/2016 12:59,0.03,0
8/26/2016 13:29,0.134,0
8/26/2016 13:59,0.03,0
8/26/2016 14:29,0.03,0
8/26/2016 14:59,0.087,0
8/26/2016 15:29,0.03,0
8/26/2016 15:59,0.03,0
8/26/2016 16:29,0.03,0
8/26/2016 16:59,0.079,0
8/26/2016 17:29,0.071,0
8/26/2016 17:59,0.099,0
8/26/2016 18:29,0.03,0
8/26/2016 18:59,0.03,0
8/26/2016 19:29,0.03,0
8/26/2016 19:59,0.03,0
8/26/2016 20:29,0.03,0
8/26/2016 20:59,0.03,0
8/26/2016 21:29,0.092,0
8/26/2016 21:59,0.03,0
8/26/2016 22:29,0.159,0
8/26/2016 22:59,0.251,0
8/26/2016 23:29,0.176,0
8/26/2016 23:59,0.174,0
8/27/2016 0:29,0.101,0
8/27/2016 0:59,0.134,0
8/27/2016 1:29,0.087,0
8/27/2016 1:59,0.37,1
8/27/2016 2:29,0.292,0
8/27/2016 2:59,0.233,0
8/27/2016 3:29,0.202,0
8/27/2016 3:59,0.2,0
8/27/2016 4:29,0.066,0
8/27/2016 4:59,0.065,0
8/27/2016 5:29,0.068,0
8/27/2016 5:59,0.165,0
8/27/2016 6:29,0.097,0
8/27/2016 6:59,0.064,0
8/27/2016 7:29,0.074,0
8/27/2016 7:59,0.134,0
8/27/2016 8:29,0.03,0
8/27/2016 8:59,0.238,0
8/27/2016 9:29,0.16,0
8/27/2016 9:59,0.268,0
8/27/2016 10:29,0.03,0
8/27/2016 10:59,0.191,0
8/27/2016 11:29,0.081,0
8/27/2016 11:59,0.169,0
8/27/2016 12:29,0.394,1
8/27/2016 12:59,0.218,0
8/27/2016 13:29,0.225,0
8/27/2016 13:59,0.174,0
8/27/2016 14:29,0.176,0
8/27/2016 14:59,0.178,0
8/27/2016 15:29,0.198,0
8/27/2016 15:59,0.131,0
8/27/2016 16:29,0.068,0
8/27/2016 16:59,0.101,0
8/27/2016 17:29,0.275,0
8/27/2016 17:59,0.246,0
8/27/2016 18:29,0.209,0
8/27/2016 18:59,0.176,0
8/27/2016 19:29,0.206,0
8/27/2016 19:59,0.03,0
8/27/2016 20:29,0.128,0
8/27/2016 20:59,0.03,0
8/27/2016 21:29,0.075,0
8/27/2016 21:59,0.134,0
8/27/2016 22:29,0.107,0
8/27/2016 22:59,0.152,0
8/27/2016 23:29,0.167,0
8/27/2016 23:59,0.126,0
8/28/2016 0:29,0.03,0
8/28/2016 0:59,0.083,0
8/28/2016 1:29,0.074,0
8/28/2016 1:59,0.084,0
8/28/2016 2:29,0.358,0
8/28/2016 2:59,0.24,0
8/28/2016 3:29,0.214,0
8/28/2016 3:59,0.148,0
8/28/2016 4:29,0.109,0
8/28/2016 4:59,0.178,0
8/28/2016 5:29,0.132,0
8/28/2016 5:59,0.124,0
8/28/2016 6:29,0.088,0
8/28/2016 6:59,0.03,0
8/28/2016 7:29,0.361,0
8/28/2016 7:59,0.184,0
8/28/2016 8:29,0.141,0
8/28/2016 8:59,0.164,0
8/28/2016 9:29,0.206,0
8/28/2016 9:59,0.131,0
8/28/2016 10:29,0.207,0
8/28/2016 10:59,0.184,0
8/28/2016 11:29,0.094,0
8/28/2016 11:59,0.189,0
8/28/2016 12:29,0.127,0
8/28/2016 12:59,0.133,0
8/28/2016 13:29,0.087,0
8/28/2016 13:59,0.202,0
8/28/2016 14:29,0.09,0
8/28/2016 14:59,0.337,0
8/28/2016 15:29,0.237,0
8/28/2016 15:59,0.144,0
8/28/2016 16:29,0.263,0
8/28/2016 16:59,0.397,0
8/28/2016 17:29,0.378,0
8/28/2016 17:59,0.483,0
8/28/2016 18:29,0.262,0
8/28/2016 18:59,0.191,0
8/28/2016 19:29,0.127,0
8/28/2016 19:59,0.109,0
8/28/2016 20:29,0.123,0
8/28/2016 20:59,0.188,0
8/28/2016 21:29,0.167,0
8/28/2016 21:59,0.146,0
8/28/2016 22:29,0.145,0
8/28/2016 22:59,0.135,0
8/28/2016 23:29,0.178,0
8/28/2016 23:59,0.143,0
8/29/2016 0:29,0.142,0
8/29/2016 0:59,0.198,0
8/29/2016 1:29,0.177,0
8/29/2016 1:59,0.218,0
8/29/2016 2:29,0.218,0
8/29/2016 2:59,0.19,0
8/29/2016 3:29,0.24,0
8/29/2016 3:59,0.195,0
8/29/2016 4:29,0.175,0
8/29/2016 4:59,0.204,0
8/29/2016 5:29,0.162,0
8/29/2016 5:59,0.153,0
8/29/2016 6:29,0.181,0
8/29/2016 6:59,0.369,0
8/29/2016 7:29,0.149,0
8/29/2016 7:59,0.451,0
8/29/2016 8:29,0.293,0
8/29/2016 8:59,0.364,0
8/29/2016 9:29,0.255,0
8/29/2016 9:59,0.189,0
8/29/2016 10:29,0.179,0
8/29/2016 10:59,0.196,0
8/29/2016 11:29,0.151,0
8/29/2016 11:59,0.204,0
8/29/2016 12:29,0.146,0
8/29/2016 12:59,0.25,0
8/29/2016 13:29,0.271,0
8/29/2016 13:59,0.141,0
8/29/2016 14:29,0.26,0
8/29/2016 14:59,0.135,0
8/29/2016 15:29,0.183,0
8/29/2016 15:59,0.26,0
8/29/2016 16:29,0.178,0
8/29/2016 16:59,0.26,0
8/29/2016 17:29,0.251,0
8/29/2016 18:29,0.208,0
8/29/2016 18:59,0.182,0
8/29/2016 19:29,0.215,0
8/29/2016 19:59,0.186,0
8/29/2016 20:29,0.158,0
8/29/2016 20:59,0.105,0
8/29/2016 21:29,0.164,0
8/29/2016 21:59,0.171,0
8/29/2016 22:29,0.105,0
8/29/2016 22:59,0.107,0
8/29/2016 23:29,0.149,0
8/29/2016 23:59,0.117,0
8/30/2016 0:29,0.092,0
8/30/2016 0:59,0.129,0
8/30/2016 1:29,0.133,0
8/30/2016 1:59,0.083,0
8/30/2016 2:29,0.124,0
8/30/2016 2:59,0.115,0
8/30/2016 3:29,0.108,0
8/30/2016 3:59,0.094,0
8/30/2016 4:29,0.152,0
8/30/2016 4:59,0.154,0
8/30/2016 5:29,0.16,0
8/30/2016 5:59,0.15,0
8/30/2016 6:29,0.171,0
8/30/2016 6:59,0.191,0
8/30/2016 7:29,0.159,0
8/30/2016 7:59,0.121,0
8/30/2016 8:29,0.184,0
8/30/2016 8:59,0.195,0
8/30/2016 9:29,0.21,0
8/30/2016 9:59,0.166,0
8/30/2016 10:29,0.225,0
8/30/2016 10:59,0.213,0
8/30/2016 11:29,0.121,0
8/30/2016 11:59,0.174,0
8/30/2016 12:29,0.139,0
8/30/2016 12:59,0.134,0
8/30/2016 13:29,0.138,0
8/30/2016 13:59,0.137,0
8/30/2016 14:29,0.086,0
8/30/2016 14:59,0.03,0
8/30/2016 15:29,0.063,0
8/30/2016 15:59,0.071,0
8/30/2016 16:29,0.082,0
8/30/2016 16:59,0.03,0
8/30/2016 17:29,0.096,0
8/30/2016 17:59,0.096,0
8/30/2016 18:29,0.09,0
8/30/2016 18:59,0.03,0
8/30/2016 19:29,0.101,0
8/30/2016 19:59,0.067,0
8/30/2016 20:29,0.03,0
8/30/2016 20:59,0.03,0
8/30/2016 21:29,0.098,0
8/30/2016 21:59,0.122,0
8/30/2016 22:29,0.091,0
8/30/2016 22:59,0.07,0
8/30/2016 23:29,0.03,0
8/30/2016 23:59,0.095,0
8/31/2016 0:29,0.135,0
8/31/2016 0:59,0.096,0
8/31/2016 1:29,0.03,0
8/31/2016 1:59,0.072,0
8/31/2016 2:29,0.077,0
8/31/2016 2:59,0.079,0
8/31/2016 3:29,0.131,0
8/31/2016 3:59,0.119,0
8/31/2016 4:29,0.065,0
8/31/2016 4:59,0.03,0
8/31/2016 5:29,0.03,0
8/31/2016 5:59,0.03,0
8/31/2016 6:29,0.03,0
8/31/2016 6:59,0.107,0
8/31/2016 7:29,0.068,0
8/31/2016 7:59,0.113,0
8/31/2016 8:29,0.179,0
8/31/2016 8:59,0.127,0
8/31/2016 9:29,0.156,0
8/31/2016 9:59,0.205,0
8/31/2016 10:29,0.159,0
8/31/2016 10:59,0.102,0
8/31/2016 11:29,0.151,0
8/31/2016 11:59,0.135,0
8/31/2016 12:29,0.106,0
8/31/2016 12:59,0.155,0
8/31/2016 13:29,0.111,0
8/31/2016 13:59,0.134,0
8/31/2016 14:29,0.097,0
8/31/2016 14:59,0.061,0
8/31/2016 15:29,0.03,0
8/31/2016 15:59,0.091,0
8/31/2016 16:29,0.03,0
8/31/2016 16:59,0.03,0
8/31/2016 17:29,0.03,0
8/31/2016 17:59,0.03,0
8/31/2016 18:29,0.03,0
8/31/2016 18:59,0.03,0
8/31/2016 19:29,0.03,0
8/31/2016 19:59,0.03,0
8/31/2016 20:29,0.03,0
8/31/2016 20:59,0.065,0
8/31/2016 21:29,0.126,0
8/31/2016 21:59,0.03,0
8/31/2016 22:29,0.03,0
8/31/2016 22:59,0.097,0
8/31/2016 23:29,0.076,0
8/31/2016 23:59,0.03,0
9/1/2016 0:29,0.03,0
9/1/2016 0:59,0.086,0
9/1/2016 1:29,0.103,0
9/1/2016 1:59,0.073,0
9/1/2016 2:29,0.069,0
9/1/2016 2:59,0.118,0
9/1/2016 3:29,0.117,0
9/1/2016 3:59,0.03,0
9/1/2016 4:29,0.071,0
9/1/2016 4:59,0.095,0
9/1/2016 5:29,0.03,0
9/1/2016 5:59,0.03,0
9/1/2016 6:29,0.03,0
9/1/2016 6:59,0.081,0
9/1/2016 7:29,0.083,0
9/1/2016 7:59,0.077,0
9/1/2016 8:29,0.03,0
9/1/2016 8:59,0.03,0
9/1/2016 9:29,0.03,0
9/1/2016 9:59,0.03,0
9/1/2016 10:29,0.134,0
9/1/2016 10:59,0.03,0
9/1/2016 11:29,0.081,0
9/1/2016 11:59,0.084,0
9/1/2016 12:29,0.141,0
9/1/2016 12:59,0.08,0
9/1/2016 13:29,0.081,0
9/1/2016 13:59,0.114,0
9/1/2016 14:29,0.067,0
9/1/2016 14:59,0.078,0
9/1/2016 15:29,0.111,0
9/1/2016 15:59,0.063,0
9/1/2016 16:29,0.03,0
9/1/2016 16:59,0.096,0
9/1/2016 17:29,0.03,0
9/1/2016 17:59,0.061,0
9/1/2016 18:29,0.03,0
9/1/2016 18:59,0.03,0
9/1/2016 19:29,0.119,0
9/1/2016 19:59,0.03,0
9/1/2016 20:29,0.088,0
9/1/2016 20:59,0.287,1
9/1/2016 21:29,0.03,0
9/1/2016 21:59,0.092,0
9/1/2016 22:29,0.085,0
9/1/2016 22:59,0.115,0
9/1/2016 23:29,0.146,0
9/1/2016 23:59,0.169,0
9/2/2016 0:29,0.157,0
9/2/2016 0:59,0.139,0
9/2/2016 1:29,0.03,0
9/2/2016 1:59,0.076,0
9/2/2016 2:29,0.118,0
9/2/2016 2:59,0.12,0
9/2/2016 3:29,0.1,0
9/2/2016 3:59,0.03,0
9/2/2016 4:29,0.085,0
9/2/2016 4:59,0.061,0
9/2/2016 5:29,0.075,0
9/2/2016 5:59,0.071,0
9/2/2016 6:29,0.095,0
9/2/2016 6:59,0.121,0
9/2/2016 7:29,0.03,0
9/2/2016 7:59,0.072,0
9/2/2016 8:29,0.03,0
9/2/2016 8:59,0.154,0
9/2/2016 9:29,0.105,0
9/2/2016 9:59,0.03,0
9/2/2016 10:29,0.104,0
9/2/2016 10:59,0.116,0
9/2/2016 11:29,0.131,0
9/2/2016 11:59,0.067,0
9/2/2016 12:29,0.03,0
9/2/2016 12:59,0.172,0
9/2/2016 13:29,0.085,0
9/2/2016 13:59,0.192,0
9/2/2016 14:29,0.171,0
9/2/2016 14:59,0.305,0
9/2/2016 15:29,0.293,0
9/2/2016 15:59,0.359,0
9/2/2016 16:29,0.431,0
9/2/2016 16:59,0.441,0
9/2/2016 17:29,0.572,1
9/2/2016 17:59,0.395,0
9/2/2016 18:29,0.455,0
9/2/2016 18:59,0.577,0
9/2/2016 19:29,0.16,0
9/2/2016 19:59,0.236,0
9/2/2016 20:29,0.261,0
9/2/2016 20:59,0.31,0
9/2/2016 21:29,0.272,0
9/2/2016 21:59,0.354,0
9/2/2016 22:29,0.138,0
9/2/2016 22:59,0.487,0
9/2/2016 23:29,0.126,0
9/2/2016 23:59,0.163,0
9/3/2016 0:29,0.134,0
9/3/2016 0:59,0.128,0
9/3/2016 1:29,0.181,0
9/3/2016 1:59,0.157,0
9/3/2016 2:29,0.164,0
9/3/2016 2:59,0.166,0
9/3/2016 3:29,0.166,0
9/3/2016 3:59,0.162,0
9/3/2016 4:29,0.153,0
9/3/2016 4:59,0.146,0
9/3/2016 5:29,0.134,0
9/3/2016 5:59,0.13,0
9/3/2016 6:29,0.11,0
9/3/2016 6:59,0.107,0
9/3/2016 7:29,0.133,0
9/3/2016 7:59,0.091,0
9/3/2016 8:29,0.101,0
9/3/2016 8:59,0.126,0
9/3/2016 9:29,0.161,0
9/3/2016 9:59,0.133,0
9/3/2016 10:29,0.154,0
9/3/2016 10:59,0.13,0
9/3/2016 11:29,0.13,0
9/3/2016 11:59,0.175,0
9/3/2016 12:29,0.139,0
9/3/2016 12:59,0.115,0
9/3/2016 13:29,0.124,0
9/3/2016 13:59,0.141,0
9/3/2016 14:29,0.11,0
9/3/2016 14:59,0.137,0
9/3/2016 15:29,0.17,0
9/3/2016 15:59,0.165,0
9/3/2016 16:29,0.164,0
9/3/2016 16:59,0.171,0
9/3/2016 17:29,0.151,0
9/3/2016 17:59,0.167,0
9/3/2016 18:29,0.215,0
9/3/2016 18:59,0.168,0
9/3/2016 19:29,0.144,0
9/3/2016 19:59,0.128,0
9/3/2016 20:29,0.142,0
9/3/2016 20:59,0.161,0
9/3/2016 21:29,0.131,0
9/3/2016 21:59,0.163,0
9/3/2016 22:29,0.149,0
9/3/2016 22:59,0.175,0
9/3/2016 23:29,0.195,0
9/3/2016 23:59,0.171,0
9/4/2016 0:29,0.19,0
9/4/2016 0:59,0.189,0
9/4/2016 1:29,0.199,0
9/4/2016 1:59,0.168,0
9/4/2016 2:29,0.195,0
9/4/2016 2:59,0.214,0
9/4/2016 3:29,0.228,0
9/4/2016 3:59,0.23,0
9/4/2016 4:29,0.22,0
9/4/2016 4:59,0.221,0
9/4/2016 5:29,0.209,0
9/4/2016 5:59,0.202,0
9/4/2016 6:29,0.226,0
9/4/2016 6:59,0.247,0
9/4/2016 7:29,0.271,0
9/4/2016 7:59,0.235,0
9/4/2016 8:29,0.257,0
9/4/2016 8:59,0.24,0
9/4/2016 9:29,0.265,0
9/4/2016 9:59,0.271,0
9/4/2016 10:29,0.255,0
9/4/2016 10:59,0.275,0
9/4/2016 11:29,0.268,0
9/4/2016 11:59,0.313,0
9/4/2016 12:29,0.26,0
9/4/2016 12:59,0.292,0
9/4/2016 13:29,0.284,0
9/4/2016 13:59,0.28,0
9/4/2016 14:29,0.281,0
9/4/2016 14:59,0.255,0
9/4/2016 15:29,0.286,0
9/4/2016 15:59,0.292,0
9/4/2016 16:29,0.274,0
9/4/2016 16:59,0.277,0
9/4/2016 17:29,0.285,0
9/4/2016 17:59,0.36,0
9/4/2016 18:29,0.277,0
9/4/2016 18:59,0.311,0
9/4/2016 19:29,0.311,0
9/4/2016 19:59,0.347,0
9/4/2016 20:29,0.359,0
9/4/2016 20:59,0.289,0
9/4/2016 21:29,0.306,0
9/4/2016 21:59,0.285,0
9/4/2016 22:29,0.268,0
9/4/2016 22:59,0.271,0
9/4/2016 23:29,0.285,0
9/4/2016 23:59,0.271,0
9/5/2016 0:29,0.264,0
9/5/2016 0:59,0.268,0
9/5/2016 1:29,0.292,0
9/5/2016 1:59,0.304,0
9/5/2016 2:29,0.297,0
9/5/2016 2:59,0.269,0
9/5/2016 3:29,0.286,0
9/5/2016 3:59,0.286,0
9/5/2016 4:29,0.294,0
9/5/2016 4:59,0.296,0
9/5/2016 5:29,0.277,0
9/5/2016 5:59,0.303,0
9/5/2016 6:29,0.298,0
9/5/2016 6:59,0.296,0
9/5/2016 7:29,0.277,0
9/5/2016 7:59,0.312,0
9/5/2016 8:29,0.328,0
9/5/2016 8:59,0.342,0
9/5/2016 9:29,0.291,0
9/5/2016 9:59,0.311,0
9/5/2016 10:29,0.347,0
9/5/2016 10:59,0.318,0
9/5/2016 11:29,0.349,0
9/5/2016 11:59,0.327,0
9/5/2016 12:29,0.342,0
9/5/2016 12:59,0.298,0
9/5/2016 13:29,0.287,0
9/5/2016 13:59,0.349,0
9/5/2016 14:29,0.31,0
9/5/2016 14:59,0.333,0
9/5/2016 15:29,0.304,0
9/5/2016 15:59,0.344,0
9/5/2016 16:29,0.321,0
9/5/2016 16:59,0.376,0
9/5/2016 17:29,0.457,0
9/5/2016 17:59,0.371,0
9/5/2016 18:29,0.414,0
9/5/2016 18:59,0.511,0
9/5/2016 19:29,0.337,0
9/5/2016 19:59,0.36,0
